MONTH,DAY_OF_MONTH,DAY_OF_WEEK,TAIL_NUM,FL_NUM,ORIGIN,DEST,DEP_TIME,DEP_DEL15,ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,DISTANCE,DEP_CENT,ARR_CENT,ARR_DELAY,DEP_DELAY
7.0,16.0,6.0,113,23.0,1,3,1539.0,0.0,1626.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-15.0,-3.0
7.0,16.0,6.0,293,108.0,3,0,1316.0,0.0,1645.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-5.0,-1.0
7.0,16.0,6.0,372,177.0,0,3,1507.0,0.0,1656.0,0.0,0.0,0.0,907.0,1580.25,1257.75,11.0,2.0
7.0,16.0,6.0,201,258.0,0,1,2115.0,0.0,2305.0,0.0,0.0,0.0,594.0,1580.25,1103.0,0.0,10.0
7.0,17.0,7.0,364,2039.0,0,4,833.0,0.0,1040.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,31.0,17.0
7.0,17.0,7.0,282,2218.0,4,1,732.0,0.0,1423.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-32.0,-3.0
7.0,17.0,7.0,284,2263.0,1,4,1747.0,0.0,1928.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-17.0,-3.0
7.0,16.0,6.0,452,1290.0,0,1,2231.0,0.0,14.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-18.0,-4.0
7.0,16.0,6.0,336,1336.0,0,4,727.0,0.0,943.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,17.0,17.0
7.0,16.0,6.0,638,1476.0,1,3,1345.0,0.0,1426.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-10.0,0.0
7.0,17.0,7.0,495,1291.0,4,0,903.0,0.0,1642.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-17.0,1.0
7.0,17.0,7.0,588,1357.0,3,1,1744.0,0.0,2014.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-17.0,-1.0
7.0,17.0,7.0,295,1453.0,4,3,642.0,0.0,1145.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-22.0,-3.0
7.0,17.0,7.0,376,1588.0,4,0,2236.0,0.0,603.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,0.0,17.0
7.0,17.0,7.0,281,1650.0,1,3,657.0,0.0,745.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-4.0,-3.0
7.0,17.0,7.0,278,1768.0,4,3,813.0,0.0,1321.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-13.0,0.0
7.0,17.0,7.0,631,1893.0,1,0,840.0,0.0,1028.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-13.0,-1.0
7.0,18.0,1.0,652,213.0,2,3,1912.0,0.0,2106.0,0.0,0.0,0.0,1029.0,671.5,1257.75,15.0,17.0
7.0,18.0,1.0,676,325.0,1,0,1447.0,0.0,1643.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-10.0,-3.0
7.0,18.0,1.0,289,411.0,4,2,811.0,0.0,1621.0,0.0,0.0,0.0,2422.0,1003.0,671.5,18.0,17.0
7.0,18.0,1.0,247,425.0,2,3,800.0,0.0,1016.0,0.0,0.0,0.0,1029.0,671.5,1257.75,-2.0,-5.0
7.0,18.0,1.0,38,446.0,0,2,1750.0,0.0,2031.0,0.0,0.0,0.0,760.0,1580.25,671.5,31.0,17.0
7.0,15.0,5.0,338,1549.0,3,0,1740.0,0.0,2049.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-33.0,-5.0
7.0,15.0,5.0,365,1640.0,1,0,723.0,0.0,908.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-14.0,-2.0
7.0,15.0,5.0,291,1760.0,3,4,2241.0,0.0,2.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-23.0,-3.0
7.0,15.0,5.0,292,1823.0,1,4,2016.0,0.0,2217.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,2.0,-3.0
7.0,15.0,5.0,478,1991.0,3,0,511.0,0.0,824.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-15.0,-4.0
7.0,16.0,6.0,616,1608.0,0,1,1338.0,0.0,1520.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-26.0,-2.0
7.0,16.0,6.0,44,1750.0,4,0,1211.0,0.0,1943.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,11.0,17.0
7.0,16.0,6.0,63,1815.0,3,0,850.0,0.0,1204.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-15.0,0.0
7.0,16.0,6.0,80,1943.0,1,0,1159.0,0.0,1359.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-3.0,-1.0
7.0,16.0,6.0,44,2039.0,0,4,807.0,0.0,1039.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,7.0,-3.0
7.0,16.0,6.0,283,2218.0,4,1,732.0,0.0,1435.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-20.0,-3.0
7.0,16.0,6.0,466,2263.0,1,4,1523.0,0.0,1655.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-24.0,-2.0
7.0,16.0,6.0,374,2339.0,4,0,111.0,0.0,830.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,0.0,17.0
7.0,16.0,6.0,349,2547.0,4,3,1906.0,0.0,6.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-4.0,8.0
7.0,17.0,7.0,578,2350.0,0,2,756.0,0.0,1002.0,0.0,0.0,0.0,760.0,1580.25,671.5,-18.0,-6.0
7.0,17.0,7.0,284,2547.0,4,3,2016.0,0.0,115.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,31.0,17.0
7.0,17.0,7.0,314,2610.0,0,3,818.0,0.0,942.0,0.0,0.0,0.0,907.0,1580.25,1257.75,31.0,17.0
7.0,17.0,7.0,539,2812.0,0,3,1757.0,0.0,1913.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-32.0,-3.0
7.0,17.0,7.0,305,2827.0,0,3,2013.0,0.0,2151.0,0.0,0.0,0.0,907.0,1580.25,1257.75,21.0,17.0
7.0,18.0,1.0,303,17.0,1,4,1231.0,0.0,1419.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,31.0,17.0
7.0,18.0,1.0,54,43.0,2,0,1534.0,0.0,1842.0,0.0,0.0,0.0,760.0,671.5,1580.25,29.0,9.0
7.0,18.0,1.0,429,109.0,0,3,1642.0,0.0,1810.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-17.0,2.0
7.0,18.0,1.0,653,1306.0,1,0,955.0,0.0,1137.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-18.0,-5.0
7.0,18.0,1.0,279,1397.0,3,4,1503.0,0.0,1617.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-25.0,-2.0
7.0,18.0,1.0,764,1476.0,1,3,1443.0,0.0,1538.0,0.0,0.0,0.0,528.0,1103.0,1257.75,31.0,17.0
7.0,18.0,1.0,349,1598.0,4,0,559.0,0.0,1328.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-22.0,-1.0
7.0,18.0,1.0,305,1715.0,0,3,1217.0,0.0,1338.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-8.0,7.0
7.0,18.0,1.0,449,1770.0,4,3,1535.0,0.0,2036.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-10.0,5.0
7.0,18.0,1.0,688,1915.0,3,0,1108.0,0.0,1419.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-24.0,-5.0
7.0,18.0,1.0,750,2032.0,3,2,653.0,0.0,1050.0,0.0,0.0,0.0,1029.0,1257.75,671.5,-1.0,-7.0
7.0,18.0,1.0,383,480.0,2,4,858.0,0.0,1223.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-1.0,-2.0
7.0,18.0,1.0,278,541.0,0,1,1740.0,0.0,1935.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-18.0,-1.0
7.0,18.0,1.0,275,589.0,3,4,1121.0,0.0,1258.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-7.0,-3.0
7.0,18.0,1.0,445,659.0,0,1,550.0,0.0,809.0,0.0,0.0,0.0,594.0,1580.25,1103.0,24.0,5.0
7.0,18.0,1.0,768,748.0,0,1,1124.0,0.0,1340.0,0.0,0.0,0.0,594.0,1580.25,1103.0,31.0,17.0
7.0,18.0,1.0,152,786.0,1,0,1406.0,0.0,1545.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-18.0,6.0
7.0,18.0,1.0,701,852.0,1,0,2251.0,0.0,45.0,0.0,0.0,0.0,594.0,1103.0,1580.25,31.0,17.0
7.0,18.0,1.0,741,902.0,0,1,1507.0,0.0,1649.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-34.0,-4.0
7.0,18.0,1.0,302,967.0,0,4,950.0,0.0,1150.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-5.0,16.0
7.0,18.0,1.0,69,987.0,0,3,1049.0,0.0,1220.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-1.0,4.0
7.0,18.0,1.0,400,1109.0,4,2,1527.0,0.0,2330.0,0.0,0.0,0.0,2422.0,1003.0,671.5,16.0,17.0
7.0,18.0,1.0,335,1232.0,4,0,1248.0,0.0,2025.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-14.0,2.0
7.0,19.0,2.0,399,421.0,4,2,1131.0,0.0,1927.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-25.0,16.0
7.0,19.0,2.0,194,440.0,2,0,556.0,0.0,800.0,0.0,0.0,0.0,760.0,671.5,1580.25,-27.0,-4.0
7.0,19.0,2.0,642,485.0,2,0,1400.0,0.0,1638.0,0.0,0.0,0.0,760.0,671.5,1580.25,10.0,10.0
7.0,19.0,2.0,711,555.0,1,0,1630.0,0.0,1815.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-25.0,-3.0
7.0,19.0,2.0,302,629.0,0,1,840.0,0.0,1030.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-11.0,0.0
7.0,19.0,2.0,498,700.0,4,0,739.0,0.0,1531.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-5.0,-6.0
7.0,19.0,2.0,201,752.0,0,2,1205.0,0.0,1429.0,0.0,0.0,0.0,760.0,1580.25,671.5,0.0,0.0
7.0,19.0,2.0,331,815.0,4,1,938.0,0.0,1629.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-26.0,4.0
7.0,19.0,2.0,146,859.0,3,1,1944.0,0.0,2218.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-11.0,-3.0
7.0,19.0,2.0,277,913.0,1,4,2208.0,0.0,2346.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-16.0,-4.0
7.0,19.0,2.0,500,970.0,0,4,1800.0,0.0,2002.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-18.0,5.0
7.0,19.0,2.0,538,991.0,0,1,1206.0,0.0,1400.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-18.0,-4.0
7.0,19.0,2.0,305,1122.0,3,0,724.0,0.0,1036.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-19.0,-6.0
7.0,19.0,2.0,289,1232.0,4,0,1314.0,0.0,2334.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-2.573123245494884,-1.0
7.0,19.0,2.0,500,1291.0,4,0,859.0,0.0,1635.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-24.0,-3.0
7.0,19.0,2.0,700,1549.0,3,0,1743.0,0.0,2143.0,0.0,0.0,0.0,907.0,1257.75,1580.25,19.0,-2.0
7.0,19.0,2.0,370,1640.0,1,0,934.0,0.0,1123.0,0.0,0.0,0.0,594.0,1103.0,1580.25,31.0,17.0
7.0,19.0,2.0,367,1760.0,3,4,2326.0,0.0,104.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,31.0,17.0
7.0,19.0,2.0,299,1823.0,1,4,2013.0,0.0,2213.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-2.0,-6.0
7.0,19.0,2.0,408,1991.0,3,0,511.0,0.0,823.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-16.0,-4.0
7.0,19.0,2.0,331,2193.0,3,4,657.0,0.0,833.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-6.0,0.0
7.0,19.0,2.0,299,2221.0,3,4,849.0,0.0,1042.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,12.0,-1.0
7.0,20.0,3.0,367,1598.0,4,0,600.0,0.0,1339.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-11.0,0.0
7.0,20.0,3.0,295,1715.0,0,3,1308.0,0.0,1435.0,0.0,0.0,0.0,907.0,1580.25,1257.75,31.0,17.0
7.0,20.0,3.0,475,1770.0,4,3,1528.0,0.0,2022.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-24.0,-2.0
7.0,20.0,3.0,580,1915.0,3,0,1331.0,0.0,1649.0,0.0,0.0,0.0,907.0,1257.75,1580.25,31.0,17.0
7.0,18.0,1.0,280,2218.0,4,1,749.0,0.0,1442.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-13.0,14.0
7.0,18.0,1.0,368,2263.0,1,4,1749.0,0.0,1942.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-3.0,-1.0
7.0,18.0,1.0,344,2339.0,4,0,121.0,0.0,843.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,10.0,17.0
7.0,18.0,1.0,302,2536.0,4,3,1321.0,0.0,1815.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-25.0,1.0
7.0,18.0,1.0,345,2590.0,4,2,2204.0,0.0,550.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-21.0,15.0
7.0,18.0,1.0,408,2800.0,4,1,23.0,0.0,739.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,0.0,0.0
7.0,18.0,1.0,166,2816.0,2,3,1927.0,0.0,2138.0,0.0,0.0,0.0,1029.0,671.5,1257.75,31.0,17.0
7.0,19.0,2.0,299,16.0,4,1,1146.0,0.0,1849.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-25.0,-2.0
7.0,19.0,2.0,670,42.0,0,2,1523.0,0.0,1807.0,0.0,0.0,0.0,760.0,1580.25,671.5,2.0,-1.0
7.0,19.0,2.0,607,87.0,1,3,1742.0,0.0,1822.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-32.0,-3.0
7.0,19.0,2.0,296,176.0,3,0,1506.0,0.0,1936.0,0.0,0.0,0.0,907.0,1257.75,1580.25,31.0,1.0
7.0,19.0,2.0,670,220.0,2,0,1934.0,0.0,2223.0,0.0,0.0,0.0,760.0,671.5,1580.25,8.0,9.0
7.0,19.0,2.0,532,355.0,3,1,618.0,0.0,844.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-20.0,-2.0
7.0,20.0,3.0,300,668.0,0,4,2111.0,0.0,2314.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-20.0,1.0
7.0,20.0,3.0,577,748.0,0,1,1054.0,0.0,1244.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-13.0,-1.0
7.0,20.0,3.0,140,786.0,1,0,1350.0,0.0,1543.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-20.0,-10.0
7.0,20.0,3.0,569,852.0,1,0,2231.0,0.0,10.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-4.0,12.0
7.0,20.0,3.0,567,902.0,0,1,1505.0,0.0,1702.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-21.0,-6.0
7.0,20.0,3.0,293,967.0,0,4,1157.0,0.0,1358.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,31.0,17.0
7.0,20.0,3.0,114,987.0,0,3,1046.0,0.0,1234.0,0.0,0.0,0.0,907.0,1580.25,1257.75,13.0,1.0
7.0,20.0,3.0,392,1109.0,4,2,1449.0,0.0,2247.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-27.0,-1.0
7.0,20.0,3.0,369,1232.0,4,0,1244.0,0.0,2007.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-32.0,-2.0
7.0,19.0,2.0,720,2350.0,0,2,757.0,0.0,1008.0,0.0,0.0,0.0,760.0,1580.25,671.5,-12.0,-5.0
7.0,19.0,2.0,377,2547.0,4,3,1857.0,0.0,2353.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-25.0,-3.0
7.0,19.0,2.0,555,2610.0,0,3,722.0,0.0,856.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-4.0,-3.0
7.0,19.0,2.0,366,2802.0,0,1,2348.0,0.0,140.0,0.0,0.0,0.0,594.0,1580.25,1103.0,31.0,17.0
7.0,19.0,2.0,539,2825.0,1,3,957.0,0.0,1045.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-5.0,-3.0
7.0,20.0,3.0,301,16.0,4,1,1148.0,0.0,1840.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-34.0,0.0
7.0,20.0,3.0,785,42.0,0,2,1522.0,0.0,1755.0,0.0,0.0,0.0,760.0,1580.25,671.5,-10.0,-2.0
7.0,20.0,3.0,299,108.0,3,0,1315.0,0.0,1633.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-18.0,0.0
7.0,20.0,3.0,367,177.0,0,3,1501.0,0.0,1652.0,0.0,0.0,0.0,907.0,1580.25,1257.75,6.0,-2.0
7.0,20.0,3.0,292,281.0,1,4,829.0,0.0,1035.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,7.0,-1.0
7.0,20.0,3.0,625,356.0,0,3,2105.0,0.0,2232.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-13.0,0.0
7.0,20.0,3.0,223,420.0,0,2,1341.0,0.0,1545.0,0.0,0.0,0.0,760.0,1580.25,671.5,-29.0,1.0
7.0,20.0,3.0,401,438.0,2,4,702.0,0.0,1020.0,0.0,0.0,0.0,2422.0,671.5,1003.0,7.0,2.0
7.0,20.0,3.0,163,480.0,2,3,804.0,0.0,1000.0,0.0,0.0,0.0,1029.0,671.5,1257.75,-18.0,-1.0
7.0,20.0,3.0,277,542.0,1,4,1359.0,0.0,1554.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,0.0,-1.0
7.0,20.0,3.0,302,624.0,4,0,1456.0,0.0,2232.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-18.0,3.0
7.0,21.0,4.0,295,1715.0,0,3,1204.0,0.0,1341.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-5.0,-6.0
7.0,21.0,4.0,467,1770.0,4,3,1536.0,0.0,2033.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-13.0,6.0
7.0,21.0,4.0,619,1915.0,3,0,1108.0,0.0,1424.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-19.0,-5.0
7.0,21.0,4.0,716,2032.0,3,2,659.0,0.0,1120.0,0.0,0.0,0.0,1029.0,1257.75,671.5,29.0,-1.0
7.0,19.0,2.0,691,1306.0,1,0,958.0,0.0,1135.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-21.0,-2.0
7.0,19.0,2.0,272,1397.0,3,4,1501.0,0.0,1629.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-13.0,-4.0
7.0,20.0,3.0,293,2536.0,4,3,1453.0,0.0,1944.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,31.0,17.0
7.0,20.0,3.0,291,2590.0,4,2,2145.0,0.0,606.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-5.0,-4.0
7.0,20.0,3.0,459,2800.0,4,1,13.0,0.0,702.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-34.0,-7.0
7.0,20.0,3.0,93,2816.0,2,3,1557.0,0.0,1800.0,0.0,0.0,0.0,1029.0,671.5,1257.75,-15.0,2.0
7.0,20.0,3.0,291,2853.0,2,4,1655.0,0.0,2001.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-24.0,-4.0
7.0,21.0,4.0,74,23.0,1,3,1546.0,0.0,1659.0,0.0,0.0,0.0,528.0,1103.0,1257.75,15.0,4.0
7.0,21.0,4.0,295,86.0,3,1,1710.0,0.0,1947.0,0.0,0.0,0.0,528.0,1257.75,1103.0,31.0,17.0
7.0,21.0,4.0,502,173.0,0,4,1636.0,0.0,2038.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,31.0,0.0
7.0,21.0,4.0,525,213.0,2,3,1852.0,0.0,2059.0,0.0,0.0,0.0,1029.0,671.5,1257.75,8.0,17.0
7.0,21.0,4.0,636,325.0,1,0,1448.0,0.0,1720.0,0.0,0.0,0.0,594.0,1103.0,1580.25,27.0,-2.0
7.0,21.0,4.0,106,413.0,3,2,1028.0,0.0,1433.0,0.0,0.0,0.0,1029.0,1257.75,671.5,31.0,17.0
7.0,21.0,4.0,392,438.0,2,4,658.0,0.0,950.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-23.0,-2.0
7.0,21.0,4.0,397,451.0,2,4,1050.0,0.0,1337.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-11.0,5.0
7.0,21.0,4.0,238,491.0,2,0,822.0,0.0,1018.0,0.0,0.0,0.0,760.0,671.5,1580.25,-33.0,2.0
7.0,21.0,4.0,299,588.0,4,3,1151.0,0.0,1653.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,0.0,17.0
7.0,21.0,4.0,471,630.0,1,0,1814.0,0.0,2021.0,0.0,0.0,0.0,594.0,1103.0,1580.25,22.0,17.0
7.0,21.0,4.0,489,733.0,1,4,1525.0,0.0,1718.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-3.0,0.0
7.0,21.0,4.0,247,783.0,3,0,619.0,0.0,928.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-12.0,-1.0
7.0,22.0,5.0,302,967.0,0,4,942.0,0.0,1152.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-3.0,8.0
7.0,22.0,5.0,96,987.0,0,3,1151.0,0.0,1317.0,0.0,0.0,0.0,907.0,1580.25,1257.75,31.0,17.0
7.0,22.0,5.0,397,1109.0,4,2,1502.0,0.0,2324.0,0.0,0.0,0.0,2422.0,1003.0,671.5,10.0,12.0
7.0,22.0,5.0,376,1232.0,4,0,1245.0,0.0,2029.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-10.0,-1.0
7.0,22.0,5.0,334,1322.0,3,4,1938.0,0.0,2146.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,27.0,3.0
7.0,20.0,3.0,725,1306.0,1,0,958.0,0.0,1139.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-17.0,-2.0
7.0,20.0,3.0,272,1397.0,3,4,1504.0,0.0,1641.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-1.0,-1.0
7.0,20.0,3.0,716,1476.0,1,3,1344.0,0.0,1433.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-7.0,-4.0
7.0,21.0,4.0,592,843.0,0,2,1042.0,0.0,1304.0,0.0,0.0,0.0,760.0,1580.25,671.5,9.0,12.0
7.0,21.0,4.0,633,902.0,0,1,1837.0,0.0,2059.0,0.0,0.0,0.0,594.0,1580.25,1103.0,31.0,17.0
7.0,21.0,4.0,305,967.0,0,4,932.0,0.0,1136.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-19.0,-2.0
7.0,21.0,4.0,247,987.0,0,3,1048.0,0.0,1217.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-4.0,3.0
7.0,21.0,4.0,397,1109.0,4,2,1526.0,0.0,2342.0,0.0,0.0,0.0,2422.0,1003.0,671.5,28.0,17.0
7.0,21.0,4.0,288,1232.0,4,0,1243.0,0.0,2024.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-15.0,-3.0
7.0,21.0,4.0,529,1322.0,3,4,1931.0,0.0,2138.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,19.0,-4.0
7.0,21.0,4.0,195,1417.0,0,1,2053.0,0.0,2239.0,0.0,0.0,0.0,594.0,1580.25,1103.0,31.0,17.0
7.0,21.0,4.0,395,1542.0,4,2,1414.0,0.0,2247.0,0.0,0.0,0.0,2422.0,1003.0,671.5,31.0,17.0
7.0,21.0,4.0,733,1608.0,0,1,1341.0,0.0,1541.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-7.0,1.0
7.0,22.0,5.0,292,1823.0,1,4,2018.0,0.0,2213.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-2.0,-1.0
7.0,22.0,5.0,415,1991.0,3,0,514.0,0.0,840.0,0.0,0.0,0.0,907.0,1257.75,1580.25,1.0,-1.0
7.0,20.0,3.0,573,2005.0,0,1,707.0,0.0,901.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-10.0,-3.0
7.0,20.0,3.0,292,2210.0,4,1,2318.0,0.0,609.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-26.0,-2.0
7.0,20.0,3.0,150,2237.0,2,0,1830.0,0.0,2037.0,0.0,0.0,0.0,760.0,671.5,1580.25,7.0,17.0
7.0,20.0,3.0,306,2283.0,1,0,558.0,0.0,744.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-11.0,-2.0
7.0,21.0,4.0,305,2536.0,4,3,1329.0,0.0,1839.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-1.0,9.0
7.0,21.0,4.0,373,2590.0,4,2,2144.0,0.0,612.0,0.0,0.0,0.0,2422.0,1003.0,671.5,1.0,-5.0
7.0,21.0,4.0,457,2800.0,4,1,16.0,0.0,709.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-30.0,-7.0
7.0,21.0,4.0,62,2816.0,2,3,1559.0,0.0,1833.0,0.0,0.0,0.0,1029.0,671.5,1257.75,18.0,4.0
7.0,21.0,4.0,373,2853.0,2,4,1710.0,0.0,2034.0,0.0,0.0,0.0,2422.0,671.5,1003.0,9.0,11.0
7.0,22.0,5.0,82,23.0,1,3,1701.0,0.0,1740.0,0.0,0.0,0.0,528.0,1103.0,1257.75,31.0,17.0
7.0,22.0,5.0,686,87.0,1,3,2030.0,0.0,2130.0,0.0,0.0,0.0,528.0,1103.0,1257.75,31.0,17.0
7.0,22.0,5.0,296,176.0,3,0,1502.0,0.0,1818.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-18.0,-3.0
7.0,22.0,5.0,636,220.0,2,0,1925.0,0.0,2214.0,0.0,0.0,0.0,760.0,671.5,1580.25,-1.0,0.0
7.0,22.0,5.0,573,355.0,3,1,617.0,0.0,845.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-19.0,-3.0
7.0,22.0,5.0,140,413.0,3,2,1006.0,0.0,1346.0,0.0,0.0,0.0,1029.0,1257.75,671.5,-13.0,-4.0
7.0,22.0,5.0,383,438.0,2,4,657.0,0.0,942.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-31.0,-3.0
7.0,22.0,5.0,693,456.0,2,3,1109.0,0.0,1256.0,0.0,0.0,0.0,1029.0,671.5,1257.75,-17.0,4.0
7.0,22.0,5.0,202,491.0,2,0,827.0,0.0,1039.0,0.0,0.0,0.0,760.0,671.5,1580.25,-12.0,7.0
7.0,22.0,5.0,307,588.0,4,3,1134.0,0.0,1645.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-8.0,1.0
7.0,22.0,5.0,462,630.0,1,0,1753.0,0.0,1950.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-9.0,-2.0
7.0,22.0,5.0,457,733.0,1,4,1524.0,0.0,1717.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-4.0,-1.0
